trade_id,fold,timestamp_entry,timestamp_exit,direction,regime,setup,alpha_proba,meta_proba,approved_risk,actual_risk_percent,risk_amount,lot_size,entry_price,sl_price,tp_price,exit_price,exit_reason,r_gross,r_net,pnl_gross,pnl_net,commission,total_cost,monetary_loss_at_sl,equity_before,equity_after,daily_dd_before,total_dd_before,decision_id
t04_00028,4,2024-04-26 07:00:00+00:00,2024-04-26 09:00:00+00:00,LONG,,CONTINUATION,0.86341,0.712885,0.003,0.002915,303.82,0.1,2335.908,2306.3841,2394.9559,2343.285,TIMEOUT,0.242808,0.199493,73.77,60.61,0.7,13.16,295.24,101272.8,101333.41,0.0,0.0,dec_20260711T124122943590
t04_00029,4,2024-04-30 18:00:00+00:00,2024-04-30 20:00:00+00:00,LONG,,LIQUIDITY_SWEEP,0.584143,0.793303,0.003,0.002961,304.0,0.08,2295.2505,2257.7441,2370.2634,2293.005,TIMEOUT,-0.059092,-0.093066,-17.96,-28.29,0.56,10.33,300.05,101333.41,101305.12,0.000279,0.000279,dec_20260711T124123136829
t04_00030,4,2024-05-01 16:00:00+00:00,2024-05-01 18:00:00+00:00,LONG,,CONTINUATION,0.887467,0.682532,0.0025,0.00241,253.26,0.09,2302.133,2275.003,2356.393,2307.28,TIMEOUT,0.182907,0.138628,46.32,35.11,0.63,11.21,244.17,101305.12,101340.23,0.0,0.0,dec_20260711T124123206635
t04_00031,4,2024-05-01 19:00:00+00:00,2024-05-01 21:00:00+00:00,LONG,,CONTINUATION,0.877637,0.755796,0.0025,0.002309,253.35,0.07,2307.9605,2274.5355,2374.8105,2325.23,TIMEOUT,0.477152,0.44093,120.89,111.71,0.49,9.18,233.97,101340.23,101451.94,0.0,0.0,dec_20260711T124123218861
t04_00032,4,2024-05-06 08:00:00+00:00,2024-05-06 10:00:00+00:00,LONG,,CONTINUATION,0.909178,0.878369,0.0025,0.002193,253.63,0.07,2311.9655,2280.1859,2375.5248,2321.0365,TIMEOUT,0.250353,0.213342,63.5,54.11,0.49,9.39,222.46,101451.94,101506.05,0.0,0.0,dec_20260711T124123406061
t04_00033,4,2024-05-06 09:00:00+00:00,2024-05-06 11:00:00+00:00,LONG,,CONTINUATION,0.823438,0.652494,0.0025,0.002428,253.77,0.08,2314.408,2283.5994,2376.0251,2318.28,TIMEOUT,0.122063,0.082153,30.98,20.85,0.56,10.13,246.47,101506.05,101526.89,0.0,0.0,dec_20260711T124123410458
t04_00034,4,2024-05-09 15:00:00+00:00,2024-05-09 17:00:00+00:00,LONG,,CONTINUATION,0.937256,0.88841,0.0025,0.002282,253.82,0.08,2321.933,2292.971,2379.8569,2333.37,TIMEOUT,0.360476,0.321204,91.5,81.53,0.56,9.97,231.7,101526.89,101608.42,0.0,0.0,dec_20260711T124123615317
t04_00035,4,2024-05-10 03:00:00+00:00,2024-05-10 05:00:00+00:00,LONG,,CONTINUATION,0.753054,0.75219,0.003,0.002755,304.83,0.07,2347.718,2307.7239,2427.7062,2351.42,TIMEOUT,0.085011,0.054791,25.91,16.7,0.49,9.21,279.96,101608.42,101625.12,0.0,0.0,dec_20260711T124123656848
t04_00036,4,2024-05-10 04:00:00+00:00,2024-05-10 06:00:00+00:00,LONG,,CONTINUATION,0.828162,0.683892,0.003,0.002964,304.88,0.08,2349.583,2311.93,2424.8891,2353.545,TIMEOUT,0.103962,0.068643,31.7,20.93,0.56,10.77,301.22,101625.12,101646.05,0.0,0.0,dec_20260711T124123661229
t04_00037,4,2024-05-15 10:00:00+00:00,2024-05-15 12:00:00+00:00,LONG,,CONTINUATION,0.902076,0.858518,0.003,0.002825,304.94,0.15,2361.228,2342.0832,2399.5176,2369.285,TIMEOUT,0.396324,0.335033,120.85,102.16,1.05,18.69,287.17,101646.05,101748.22,0.0,0.0,dec_20260711T124123857123
t04_00038,4,2024-05-15 11:00:00+00:00,2024-05-15 13:00:00+00:00,LONG,,CONTINUATION,0.835341,0.708613,0.003,0.002928,305.24,0.15,2364.828,2344.9678,2404.5484,2364.29,TIMEOUT,-0.026438,-0.090863,-8.07,-27.74,1.05,19.66,297.9,101748.22,101720.48,0.000273,0.000273,dec_20260711T124123861766
t04_00039,4,2024-05-17 14:00:00+00:00,2024-05-17 16:00:00+00:00,LONG,,CONTINUATION,0.905262,0.849104,0.0025,0.002412,254.3,0.11,2389.1705,2366.8696,2433.7723,2404.7755,TIMEOUT,0.67501,0.620031,171.66,157.67,0.77,13.98,245.31,101720.48,101878.16,0.0,0.0,dec_20260711T124123985802
t04_00040,4,2024-05-17 15:00:00+00:00,2024-05-17 17:00:00+00:00,LONG,,CONTINUATION,0.945056,0.938324,0.0025,0.002379,254.7,0.09,2392.173,2365.2398,2446.0394,2413.445,TIMEOUT,0.751661,0.705159,191.45,179.6,0.63,11.84,242.4,101878.16,102057.76,0.0,0.0,dec_20260711T124123990335
t04_00041,4,2024-05-20 03:00:00+00:00,2024-05-20 05:00:00+00:00,LONG,,CONTINUATION,0.920892,0.777627,0.003,0.002736,306.17,0.06,2423.4505,2376.9103,2516.5309,2434.97,TIMEOUT,0.225747,0.201231,69.12,61.61,0.42,7.51,279.24,102057.76,102119.37,0.0,0.0,dec_20260711T124123999094
t04_00042,4,2024-05-27 14:00:00+00:00,2024-05-27 16:00:00+00:00,LONG,,CONTINUATION,0.880564,0.867619,0.0025,0.002403,255.3,0.11,2345.6155,2323.3067,2390.233,2354.945,TIMEOUT,0.401976,0.348075,102.62,88.86,0.77,13.76,245.4,102119.37,102208.24,0.0,0.0,dec_20260711T124124447023
t04_00043,4,2024-05-27 15:00:00+00:00,2024-05-27 17:00:00+00:00,LONG,,CONTINUATION,0.895053,0.864707,0.0025,0.002417,255.52,0.1,2346.793,2322.0919,2396.1951,2354.169,TIMEOUT,0.288666,0.237946,73.76,60.8,0.7,12.96,247.01,102208.24,102269.04,0.0,0.0,dec_20260711T124124451848
t04_00044,4,2024-06-03 17:00:00+00:00,2024-06-03 19:00:00+00:00,LONG,,CONTINUATION,0.853303,0.65833,0.0025,0.002334,255.67,0.07,2338.2105,2304.11,2406.4116,2348.755,TIMEOUT,0.288698,0.252804,73.81,64.63,0.49,9.18,238.7,102269.04,102333.67,0.0,0.0,dec_20260711T124124854808
t04_00045,4,2024-06-05 15:00:00+00:00,2024-06-05 17:00:00+00:00,LONG,,CONTINUATION,0.89576,0.79156,0.0025,0.002449,255.83,0.09,2337.8905,2310.0475,2393.5766,2351.345,TIMEOUT,0.473324,0.427555,121.09,109.38,0.63,11.71,250.59,102333.67,102443.05,0.0,0.0,dec_20260711T124125035933
t04_00046,4,2024-06-05 16:00:00+00:00,2024-06-05 18:00:00+00:00,LONG,,CONTINUATION,0.860352,0.690948,0.0025,0.002457,256.11,0.08,2342.748,2311.2789,2405.6862,2353.72,TIMEOUT,0.342728,0.30162,87.78,77.25,0.56,10.53,251.75,102443.05,102520.3,0.0,0.0,dec_20260711T124125040785
t04_00047,4,2024-06-06 02:00:00+00:00,2024-06-06 04:00:00+00:00,LONG,,CONTINUATION,0.941363,0.922315,0.003,0.002741,307.56,0.09,2357.633,2326.4057,2420.0876,2368.464,TIMEOUT,0.316943,0.276092,97.48,84.91,0.63,12.56,281.05,102520.3,102605.21,0.0,0.0,dec_20260711T124125045689
t04_00048,4,2024-06-06 04:00:00+00:00,2024-06-06 06:00:00+00:00,LONG,,CONTINUATION,0.917647,0.828078,0.003,0.002733,307.82,0.08,2362.2005,2327.1487,2432.3041,2368.43,TIMEOUT,0.1619,0.127568,49.84,39.27,0.56,10.57,280.41,102605.21,102644.48,0.0,0.0,dec_20260711T124125055249
t04_00049,4,2024-06-07 17:00:00+00:00,2024-06-07 19:00:00+00:00,SHORT,,CONTINUATION,0.406589,0.74398,0.0025,0.002172,256.61,0.03,2310.0085,2384.3124,2161.4006,2310.1,TIMEOUT,-0.00107,-0.016338,-0.27,-4.19,0.21,3.92,222.91,102644.48,102640.29,4.1e-05,4.1e-05,dec_20260711T124125123369
t04_00050,4,2024-06-12 15:00:00+00:00,2024-06-12 17:00:00+00:00,LONG,,CONTINUATION,0.908163,0.930579,0.003,0.002782,307.92,0.11,2319.7655,2293.8069,2371.6826,2330.3805,TIMEOUT,0.379206,0.333265,116.76,102.62,0.77,14.15,285.54,102640.29,102742.91,0.0,0.0,dec_20260711T124125379632
t04_00051,4,2024-06-14 11:00:00+00:00,2024-06-14 13:00:00+00:00,LONG,,CONTINUATION,0.908652,0.800349,0.0025,0.002344,256.86,0.11,2316.9705,2295.0809,2360.7498,2330.595,TIMEOUT,0.583468,0.529894,149.87,136.11,0.77,13.76,240.79,102742.91,102879.02,0.0,0.0,dec_20260711T124125526916
t04_00052,4,2024-06-14 12:00:00+00:00,2024-06-14 14:00:00+00:00,LONG,,CONTINUATION,0.928704,0.910442,0.0025,0.002412,257.2,0.1,2320.6205,2295.8082,2370.2451,2331.15,TIMEOUT,0.40939,0.359195,105.3,92.39,0.7,12.91,248.12,102879.02,102971.4,0.0,0.0,dec_20260711T124125531866
t04_00053,4,2024-06-20 07:00:00+00:00,2024-06-20 09:00:00+00:00,LONG,,CONTINUATION,0.776722,0.706269,0.003,0.002859,308.91,0.14,2337.8955,2316.865,2379.9566,2341.3,TIMEOUT,0.154294,0.094426,47.66,29.17,0.98,18.49,294.43,102971.4,103000.57,0.0,0.0,dec_20260711T124125817278
t04_00054,4,2024-06-20 16:00:00+00:00,2024-06-20 18:00:00+00:00,LONG,,CONTINUATION,0.940598,0.877054,0.003,0.002874,309.0,0.08,2344.6355,2307.6296,2418.6473,2355.04,TIMEOUT,0.269372,0.236207,83.24,72.99,0.56,10.25,296.05,103000.57,103073.56,0.0,0.0,dec_20260711T124125858789
t04_00055,4,2024-06-27 13:00:00+00:00,2024-06-27 15:00:00+00:00,LONG,,CONTINUATION,0.855741,0.74048,0.0025,0.002387,257.68,0.12,2314.523,2294.0203,2355.5284,2323.115,TIMEOUT,0.400124,0.340702,103.1,87.79,0.84,15.31,246.03,103073.56,103161.35,0.0,0.0,dec_20260711T124126304973
t04_00056,4,2024-06-27 14:00:00+00:00,2024-06-27 16:00:00+00:00,LONG,,CONTINUATION,0.771089,0.745471,0.0025,0.00238,257.9,0.11,2316.7855,2294.4675,2361.4216,2324.4275,TIMEOUT,0.325948,0.271311,84.06,69.97,0.77,14.09,245.5,103161.35,103231.32,0.0,0.0,dec_20260711T124126310079
t04_00057,4,2024-07-03 08:00:00+00:00,2024-07-03 10:00:00+00:00,LONG,,CONTINUATION,0.93687,0.900198,0.0025,0.002336,258.08,0.12,2335.104,2315.0079,2375.2961,2345.42,TIMEOUT,0.479665,0.420242,123.79,108.46,0.84,15.34,241.15,103231.32,103339.78,0.0,0.0,dec_20260711T124126635131
t04_00058,4,2024-07-10 09:00:00+00:00,2024-07-10 11:00:00+00:00,LONG,,CONTINUATION,0.865443,0.862429,0.0025,0.002395,258.35,0.15,2369.0405,2352.5384,2402.0448,2372.87,TIMEOUT,0.222344,0.147387,57.44,38.08,1.05,19.36,247.53,103339.78,103377.86,0.0,0.0,dec_20260711T124127114491
t04_00059,4,2024-07-10 12:00:00+00:00,2024-07-10 14:00:00+00:00,LONG,,CONTINUATION,0.795593,0.769453,0.0025,0.002421,258.44,0.18,2373.468,2359.5635,2401.2769,2378.355,TIMEOUT,0.340373,0.251501,87.97,65.0,1.26,22.97,250.28,103377.86,103442.85,0.0,0.0,dec_20260711T124127125050
t04_00060,4,2024-07-11 04:00:00+00:00,2024-07-11 06:00:00+00:00,LONG,,CONTINUATION,0.84501,0.703772,0.003,0.002866,310.33,0.14,2374.838,2353.6644,2417.1851,2378.735,TIMEOUT,0.175806,0.116437,54.56,36.13,0.98,18.42,296.43,103442.85,103478.99,0.0,0.0,dec_20260711T124127140249
t04_00061,4,2024-07-16 08:00:00+00:00,2024-07-16 10:00:00+00:00,LONG,,CONTINUATION,0.829666,0.702435,0.003,0.002814,310.44,0.12,2429.903,2405.6393,2478.4305,2437.03,TIMEOUT,0.275493,0.225783,85.52,70.09,0.84,15.43,291.17,103478.99,103549.08,0.0,0.0,dec_20260711T124127463300
t04_00062,4,2024-07-16 09:00:00+00:00,2024-07-16 11:00:00+00:00,LONG,,CONTINUATION,0.77639,0.656189,0.003,0.002971,310.65,0.13,2432.573,2408.9114,2479.8962,2436.635,TIMEOUT,0.169986,0.116169,52.81,36.09,0.91,16.72,307.6,103549.08,103585.17,0.0,0.0,dec_20260711T124127468824
t04_00063,4,2024-07-23 11:00:00+00:00,2024-07-23 13:00:00+00:00,LONG,,CONTINUATION,0.833643,0.767945,0.0025,0.002414,258.96,0.1,2398.5305,2373.5205,2448.5505,2407.695,TIMEOUT,0.353896,0.304815,91.64,78.93,0.7,12.71,250.1,103585.17,103664.1,0.0,0.0,dec_20260711T124127941055
t04_00064,4,2024-07-24 16:00:00+00:00,2024-07-24 18:00:00+00:00,LONG,,CONTINUATION,0.817266,0.744752,0.003,0.002822,310.99,0.11,2422.0705,2395.4753,2475.2609,2424.8175,TIMEOUT,0.097164,0.052207,30.22,16.24,0.77,13.98,292.55,103664.1,103680.34,0.0,0.0,dec_20260711T124128068710
t04_00065,4,2024-07-26 15:00:00+00:00,2024-07-26 17:00:00+00:00,LONG,,CONTINUATION,0.929648,0.904403,0.0025,0.002337,259.2,0.08,2373.9055,2343.6218,2434.473,2381.98,TIMEOUT,0.249213,0.209985,64.6,54.43,0.56,10.17,242.27,103680.34,103734.77,0.0,0.0,dec_20260711T124128267587
t04_00066,4,2024-07-26 16:00:00+00:00,2024-07-26 18:00:00+00:00,LONG,,CONTINUATION,0.854023,0.670441,0.0025,0.002305,259.34,0.08,2378.143,2348.2528,2437.9234,2385.225,TIMEOUT,0.218462,0.180026,56.66,46.69,0.56,9.97,239.12,103734.77,103781.45,0.0,0.0,dec_20260711T124128273339
t04_00067,4,2024-08-02 03:00:00+00:00,2024-08-02 05:00:00+00:00,LONG,,CONTINUATION,0.905329,0.878409,0.003,0.002664,311.34,0.07,2446.4605,2406.9637,2525.4541,2455.64,TIMEOUT,0.206387,0.177136,64.26,55.15,0.49,9.11,276.48,103781.45,103836.6,0.0,0.0,dec_20260711T124128694206
t04_00068,4,2024-08-02 04:00:00+00:00,2024-08-02 06:00:00+00:00,LONG,,PULLBACK,0.867395,0.76506,0.003,0.002917,311.51,0.08,2449.6755,2411.8144,2525.3976,2454.54,TIMEOUT,0.124927,0.091772,38.92,28.59,0.56,10.33,302.89,103836.6,103865.19,0.0,0.0,dec_20260711T124128699970
t04_00069,4,2024-08-08 13:00:00+00:00,2024-08-08 15:00:00+00:00,LONG,,CONTINUATION,0.942269,0.935693,0.0025,0.002393,259.66,0.09,2396.858,2369.236,2452.1019,2408.095,TIMEOUT,0.389482,0.346295,101.13,89.92,0.63,11.21,248.6,103865.19,103955.11,0.0,0.0,dec_20260711T124129078809
t04_00070,4,2024-08-08 14:00:00+00:00,2024-08-08 16:00:00+00:00,LONG,,CONTINUATION,0.874269,0.719964,0.0025,0.002259,259.89,0.08,2405.9355,2376.5755,2464.6555,2414.17,TIMEOUT,0.253476,0.214352,65.88,55.71,0.56,10.17,234.88,103955.11,104010.82,0.0,0.0,dec_20260711T124129084797
t04_00071,4,2024-08-12 20:00:00+00:00,2024-08-12 22:00:00+00:00,LONG,,CONTINUATION,0.890034,0.766639,0.003,0.002775,312.03,0.08,2463.781,2427.6962,2535.9506,2470.505,TIMEOUT,0.172394,0.139781,53.79,43.62,0.56,10.18,288.68,104010.82,104054.43,0.0,0.0,dec_20260711T124129286632
t04_00072,4,2024-08-13 01:00:00+00:00,2024-08-13 03:00:00+00:00,SHORT,,LIQUIDITY_SWEEP,0.387625,0.72342,0.003,0.002716,312.16,0.09,2469.984,2501.3876,2407.1769,2472.145,TIMEOUT,-0.062305,-0.098978,-19.45,-30.9,0.63,11.45,282.63,104054.43,104023.54,0.000297,0.000297,dec_20260711T124129304286
t04_00073,4,2024-08-16 09:00:00+00:00,2024-08-16 11:00:00+00:00,LONG,,CONTINUATION,0.856208,0.841839,0.0025,0.002406,260.06,0.14,2456.346,2438.4705,2492.0971,2462.385,TIMEOUT,0.325102,0.256087,84.55,66.6,0.98,17.95,250.26,104023.54,104090.14,0.0,0.0,dec_20260711T124129669955
t04_00074,4,2024-08-16 12:00:00+00:00,2024-08-16 14:00:00+00:00,LONG,,CONTINUATION,0.743572,0.748811,0.0025,0.00246,260.23,0.12,2462.9885,2441.6485,2505.6685,2472.22,TIMEOUT,0.425693,0.367267,110.78,95.57,0.84,15.2,256.08,104090.14,104185.71,0.0,0.0,dec_20260711T124129687142
t04_00075,4,2024-08-23 10:00:00+00:00,2024-08-23 12:00:00+00:00,LONG,,CONTINUATION,0.858162,0.812246,0.0025,0.002456,260.46,0.15,2493.645,2476.5879,2527.7593,2498.975,TIMEOUT,0.306957,0.233817,79.95,60.9,1.05,19.05,255.86,104185.71,104246.61,0.0,0.0,dec_20260711T124130184001
t04_00076,4,2024-08-23 11:00:00+00:00,2024-08-23 13:00:00+00:00,LONG,,CONTINUATION,0.774039,0.725715,0.0025,0.002461,260.62,0.15,2494.0698,2476.969,2528.2712,2499.03,TIMEOUT,0.285487,0.212421,74.4,55.36,1.05,19.04,256.51,104246.61,104301.97,0.0,0.0,dec_20260711T124130190128
t04_00077,4,2024-08-26 10:00:00+00:00,2024-08-26 12:00:00+00:00,LONG,,PULLBACK,0.887794,0.795039,0.003,0.002963,312.91,0.16,2515.6722,2496.354,2554.3087,2525.04,TIMEOUT,0.479,0.414343,149.88,129.65,1.12,20.23,309.09,104301.97,104431.62,0.0,0.0,dec_20260711T124130241194
t04_00078,4,2024-08-27 07:00:00+00:00,2024-08-27 09:00:00+00:00,LONG,,RANGE_EDGE_REJECTION,0.812016,0.701499,0.0021,0.00206,219.31,0.1,2509.6797,2488.1696,2552.7001,2514.9,TIMEOUT,0.238031,0.179689,52.2,39.41,0.7,12.79,215.1,104431.62,104471.03,0.0,0.0,dec_20260711T124130349081
t04_00079,4,2024-09-04 13:00:00+00:00,2024-09-04 15:00:00+00:00,LONG,,RANGE_EDGE_REJECTION,0.859696,0.697935,0.0021,0.002074,219.39,0.08,2482.2648,2455.1756,2536.443,2486.57,TIMEOUT,0.15699,0.111427,34.44,24.45,0.56,10.0,216.71,104471.03,104495.48,0.0,0.0,dec_20260711T124131105394
t04_00080,4,2024-09-05 10:00:00+00:00,2024-09-05 12:00:00+00:00,LONG,,CONTINUATION,0.92876,0.863742,0.003,0.002947,313.49,0.15,2504.9947,2484.4626,2546.059,2515.54,TIMEOUT,0.504574,0.445265,158.18,139.59,1.05,18.59,307.98,104495.48,104635.06,0.0,0.0,dec_20260711T124131192619
t04_00081,4,2024-09-05 11:00:00+00:00,2024-09-05 13:00:00+00:00,LONG,,CONTINUATION,0.8148,0.813134,0.003,0.002927,313.91,0.14,2507.0622,2485.1844,2550.818,2516.33,TIMEOUT,0.41333,0.356935,129.75,112.05,0.98,17.7,306.29,104635.06,104747.11,0.0,0.0,dec_20260711T124131199005
t04_00082,4,2024-09-11 08:00:00+00:00,2024-09-11 10:00:00+00:00,LONG,,CONTINUATION,0.899065,0.881374,0.003,0.002995,314.24,0.18,2520.2343,2502.8041,2555.0946,2521.495,TIMEOUT,0.072217,0.000129,22.69,0.04,1.26,22.65,313.74,104747.11,104747.15,0.0,0.0,dec_20260711T124131606347
t04_00083,4,2024-09-11 09:00:00+00:00,2024-09-11 11:00:00+00:00,LONG,,CONTINUATION,0.612712,0.791433,0.003,0.002937,314.24,0.19,2521.9365,2505.7431,2554.3233,2524.33,TIMEOUT,0.144719,0.067749,45.48,21.29,1.33,24.19,307.67,104747.15,104768.44,0.0,0.0,dec_20260711T124131612801
t04_00084,4,2024-09-12 13:00:00+00:00,2024-09-12 14:00:00+00:00,LONG,,CONTINUATION,0.918934,0.917918,0.0025,0.002349,261.92,0.15,2519.4315,2503.024,2552.2465,2552.2465,TP_HIT,1.879295,1.806964,492.23,473.28,1.05,18.95,246.11,104768.44,105241.72,0.0,0.0,dec_20260711T124131672444
t04_00085,4,2024-09-12 15:00:00+00:00,2024-09-12 17:00:00+00:00,LONG,,CONTINUATION,0.935294,0.971345,0.0025,0.002245,263.1,0.08,2520.139,2490.6113,2579.1944,2553.415,TIMEOUT,1.011813,0.973561,266.21,256.14,0.56,10.06,236.22,105241.72,105497.86,0.0,0.0,dec_20260711T124131684773
t04_00086,4,2024-09-13 03:00:00+00:00,2024-09-13 05:00:00+00:00,LONG,,CONTINUATION,0.806267,0.789254,0.003,0.002966,316.49,0.07,2559.1367,2514.431,2648.5482,2565.385,TIMEOUT,0.138196,0.108039,43.74,34.19,0.49,9.54,312.94,105497.86,105532.06,0.0,0.0,dec_20260711T124131697230
t04_00087,4,2024-09-16 05:00:00+00:00,2024-09-16 07:00:00+00:00,LONG,,CONTINUATION,0.76555,0.672646,0.003,0.002787,316.6,0.13,2582.3365,2559.7124,2627.5847,2585.79,TIMEOUT,0.141805,0.090355,44.9,28.61,0.91,16.29,294.11,105532.06,105560.66,0.0,0.0,dec_20260711T124131812385
t04_00088,4,2024-09-18 22:00:00+00:00,2024-09-19 01:00:00+00:00,LONG,,CONTINUATION,0.798838,0.930708,0.0025,0.002215,263.9,0.06,2576.2233,2537.2542,2654.1615,2559.3,TIMEOUT,-0.384767,-0.414248,-101.54,-109.32,0.42,7.78,233.81,105560.66,105451.34,0.001036,0.001036,dec_20260711T124132127509
t04_00089,4,2024-09-20 04:00:00+00:00,2024-09-20 06:00:00+00:00,LONG,,CONTINUATION,0.745403,0.720112,0.003,0.002901,316.35,0.11,2588.7315,2560.9231,2644.3483,2591.4375,TIMEOUT,0.094092,0.04948,29.77,15.65,0.77,14.11,305.89,105451.34,105467.0,0.0,0.000887,dec_20260711T124132265939
t04_00090,4,2024-09-23 15:00:00+00:00,2024-09-23 17:00:00+00:00,LONG,,CONTINUATION,0.817095,0.875684,0.003,0.002933,316.4,0.1,2624.724,2593.7903,2686.5915,2630.41,TIMEOUT,0.179709,0.139949,56.86,44.28,0.7,12.58,309.34,105467.0,105511.28,0.0,0.000468,dec_20260711T124132449127
t04_00091,4,2024-09-24 18:00:00+00:00,2024-09-24 20:00:00+00:00,LONG,,CONTINUATION,0.89067,0.714541,0.003,0.002858,316.53,0.08,2644.2015,2606.5106,2719.5833,2654.075,TIMEOUT,0.249543,0.218381,78.99,69.12,0.56,9.86,301.53,105511.28,105580.4,0.0,0.0,dec_20260711T124132594066
t04_00092,4,2024-09-25 04:00:00+00:00,2024-09-25 06:00:00+00:00,LONG,,CONTINUATION,0.649055,0.70197,0.003,0.002831,316.74,0.08,2661.4515,2624.0919,2736.1708,2661.495,TIMEOUT,0.001099,-0.031306,0.35,-9.92,0.56,10.26,298.88,105580.4,105570.48,9.4e-05,9.4e-05,dec_20260711T124132649394
t04_00093,4,2024-10-01 13:00:00+00:00,2024-10-01 15:00:00+00:00,LONG,,CONTINUATION,0.73838,0.74655,0.0025,0.002466,263.93,0.13,2649.324,2629.2945,2689.3829,2651.545,TIMEOUT,0.109396,0.047433,28.87,12.52,0.91,16.35,260.38,105570.48,105583.0,0.0,0.0,dec_20260711T124133187770
t04_00094,4,2024-10-01 14:00:00+00:00,2024-10-01 16:00:00+00:00,LONG,,CONTINUATION,0.939425,0.942657,0.0025,0.00237,263.96,0.11,2650.9865,2628.2399,2696.4797,2667.96,TIMEOUT,0.707336,0.654703,186.71,172.82,0.77,13.89,250.21,105583.0,105755.82,0.0,0.0,dec_20260711T124133194608
t04_00095,4,2024-10-04 05:00:00+00:00,2024-10-04 07:00:00+00:00,LONG,,CONTINUATION,0.903937,0.851297,0.0025,0.002282,264.39,0.09,2658.894,2632.0802,2712.5215,2664.09,TIMEOUT,0.176875,0.133371,46.76,35.26,0.63,11.5,241.32,105755.82,105791.08,0.0,0.0,dec_20260711T124133461724
t04_00096,4,2024-10-10 04:00:00+00:00,2024-10-10 06:00:00+00:00,LONG,,RANGE_EDGE_REJECTION,0.823734,0.68167,0.0021,0.001951,222.16,0.09,2609.944,2587.0054,2655.8211,2611.78,TIMEOUT,0.074379,0.022605,16.52,5.02,0.63,11.5,206.45,105791.08,105796.1,0.0,0.0,dec_20260711T124133946458
t04_00097,4,2024-10-11 05:00:00+00:00,2024-10-11 07:00:00+00:00,LONG,,CONTINUATION,0.880452,0.698909,0.003,0.002736,317.39,0.09,2638.4365,2606.2786,2702.7522,2645.585,TIMEOUT,0.202705,0.166891,64.34,52.97,0.63,11.37,289.42,105796.1,105849.07,0.0,0.0,dec_20260711T124134066414
t04_00098,4,2024-10-14 08:00:00+00:00,2024-10-14 10:00:00+00:00,LONG,,CONTINUATION,0.554849,0.722862,0.003,0.002847,317.55,0.12,2659.834,2634.7226,2710.0569,2660.475,TIMEOUT,0.024223,-0.024072,7.69,-7.64,0.84,15.34,301.34,105849.07,105841.43,7.2e-05,7.2e-05,dec_20260711T124134219339
t04_00099,4,2024-10-22 16:00:00+00:00,2024-10-22 18:00:00+00:00,LONG,,CONTINUATION,0.831848,0.72052,0.003,0.002805,317.52,0.12,2736.8493,2712.1105,2786.3268,2737.64,TIMEOUT,0.029885,-0.017678,9.49,-5.61,0.84,15.1,296.86,105841.43,105835.81,5.3e-05,0.000125,dec_20260711T124135057151
t04_00100,4,2024-10-29 16:00:00+00:00,2024-10-29 18:00:00+00:00,LONG,,CONTINUATION,0.9059,0.779259,0.0016,0.00146,169.34,0.05,2755.4815,2724.5833,2817.2779,2766.83,TIMEOUT,0.33508,0.297788,56.74,50.43,0.35,6.31,154.49,105835.81,105886.24,0.0,0.0,dec_20260711T124135723949
t04_00101,4,2024-11-06 20:00:00+00:00,2024-11-06 22:00:00+00:00,SHORT,,CONTINUATION,0.336899,0.651331,0.003,0.002298,317.66,0.03,2662.7535,2743.8728,2500.5149,2660.67,TIMEOUT,0.019677,0.007654,6.25,2.43,0.21,3.82,243.36,105886.24,105888.67,0.0,0.0,dec_20260711T124136568514
t05_00001,5,2024-11-18 03:00:00+00:00,2024-11-18 05:00:00+00:00,LONG,,CONTINUATION,0.933182,0.90132,0.003,0.002954,300.0,0.09,2577.214,2544.3936,2642.8547,2589.9,TIMEOUT,0.38058,0.33984,114.17,101.95,0.63,12.22,295.38,100000.0,100101.95,0.0,0.0,dec_20260711T124136829772
t05_00002,5,2024-11-18 04:00:00+00:00,2024-11-18 06:00:00+00:00,LONG,,CONTINUATION,0.682726,0.691089,0.003,0.002803,300.31,0.08,2587.6467,2552.5714,2657.7975,2592.135,TIMEOUT,0.119563,0.085638,35.91,25.72,0.56,10.19,280.6,100101.95,100127.67,0.0,0.0,dec_20260711T124136832520
t05_00003,5,2024-11-21 05:00:00+00:00,2024-11-21 07:00:00+00:00,LONG,,CONTINUATION,0.779583,0.79961,0.003,0.002974,300.38,0.12,2654.2815,2629.4706,2703.9033,2656.945,TIMEOUT,0.106405,0.054751,31.96,16.45,0.84,15.52,297.73,100127.67,100144.12,0.0,0.0,dec_20260711T124136929359
t05_00004,5,2024-11-27 04:00:00+00:00,2024-11-27 06:00:00+00:00,LONG,,PULLBACK,0.859514,0.733805,0.0025,0.002451,250.36,0.08,2631.9815,2601.302,2693.3404,2638.995,TIMEOUT,0.224109,0.183112,56.11,45.84,0.56,10.26,245.44,100144.12,100189.96,0.0,0.0,dec_20260711T124137129199
t05_00005,5,2024-11-27 06:00:00+00:00,2024-11-27 08:00:00+00:00,LONG,,CONTINUATION,0.855258,0.814363,0.0025,0.00249,250.47,0.09,2638.4243,2610.7046,2693.8635,2647.795,TIMEOUT,0.336714,0.291134,84.34,72.92,0.63,11.42,249.48,100189.96,100262.88,0.0,0.0,dec_20260711T124137134830
