source,month,risk_mode,rolling_7d_pct,rolling_14d_pct,rolling_30d_pct,rolling_60d_pct,target_5_30d,target_8_30d,target_10_30d,target_10_weekly
icmarkets,2025-12,fixed_0.01_lot,0.75,1.49,3.21,6.43,False,False,False,False
icmarkets,2020-01,0.25pct_equity,0.47,0.94,2.02,4.04,False,False,False,False
icmarkets,2020-02,0.25pct_equity,0.28,0.55,1.19,2.37,False,False,False,False
icmarkets,2020-03,0.25pct_equity,1.19,2.37,5.1,10.2,True,False,False,False
icmarkets,2020-04,0.25pct_equity,0.65,1.31,2.81,5.62,False,False,False,False
icmarkets,2020-05,0.25pct_equity,0.35,0.7,1.51,3.02,False,False,False,False
icmarkets,2020-06,0.25pct_equity,0.31,0.62,1.34,2.68,False,False,False,False
icmarkets,2020-07,0.25pct_equity,0.5,1.01,2.17,4.33,False,False,False,False
icmarkets,2020-08,0.25pct_equity,1.14,2.27,4.89,9.77,False,False,False,False
icmarkets,2020-09,0.25pct_equity,0.56,1.12,2.4,4.8,False,False,False,False
icmarkets,2020-10,0.25pct_equity,0.17,0.33,0.72,1.44,False,False,False,False
icmarkets,2020-11,0.25pct_equity,0.51,1.03,2.21,4.41,False,False,False,False
icmarkets,2020-12,0.25pct_equity,0.59,1.17,2.52,5.04,False,False,False,False
icmarkets,2021-01,0.25pct_equity,0.69,1.38,2.96,5.92,False,False,False,False
icmarkets,2021-02,0.25pct_equity,0.64,1.28,2.75,5.5,False,False,False,False
icmarkets,2021-03,0.25pct_equity,0.26,0.53,1.13,2.27,False,False,False,False
icmarkets,2021-04,0.25pct_equity,0.24,0.48,1.04,2.08,False,False,False,False
icmarkets,2021-05,0.25pct_equity,0.45,0.9,1.94,3.89,False,False,False,False
icmarkets,2021-06,0.25pct_equity,0.28,0.57,1.22,2.44,False,False,False,False
icmarkets,2021-07,0.25pct_equity,0.24,0.49,1.05,2.09,False,False,False,False
icmarkets,2021-08,0.25pct_equity,0.54,1.08,2.32,4.63,False,False,False,False
icmarkets,2021-09,0.25pct_equity,0.45,0.89,1.92,3.84,False,False,False,False
icmarkets,2021-10,0.25pct_equity,0.25,0.5,1.08,2.17,False,False,False,False
icmarkets,2021-11,0.25pct_equity,0.6,1.2,2.59,5.17,False,False,False,False
icmarkets,2021-12,0.25pct_equity,0.24,0.49,1.05,2.1,False,False,False,False
icmarkets,2022-01,0.25pct_equity,0.31,0.62,1.34,2.67,False,False,False,False
icmarkets,2022-02,0.25pct_equity,0.22,0.45,0.96,1.92,False,False,False,False
icmarkets,2022-03,0.25pct_equity,1.6,3.2,6.88,13.76,True,False,False,False
icmarkets,2022-04,0.25pct_equity,0.3,0.59,1.28,2.56,False,False,False,False
icmarkets,2022-05,0.25pct_equity,0.16,0.32,0.69,1.38,False,False,False,False
icmarkets,2022-06,0.25pct_equity,0.24,0.49,1.04,2.09,False,False,False,False
icmarkets,2022-07,0.25pct_equity,0.38,0.76,1.63,3.26,False,False,False,False
icmarkets,2022-08,0.25pct_equity,0.39,0.79,1.69,3.38,False,False,False,False
icmarkets,2022-09,0.25pct_equity,0.25,0.49,1.06,2.11,False,False,False,False
icmarkets,2022-10,0.25pct_equity,0.21,0.42,0.91,1.82,False,False,False,False
icmarkets,2022-11,0.25pct_equity,0.31,0.62,1.32,2.65,False,False,False,False
icmarkets,2022-12,0.25pct_equity,0.34,0.68,1.46,2.92,False,False,False,False
icmarkets,2023-01,0.25pct_equity,0.3,0.59,1.27,2.55,False,False,False,False
icmarkets,2023-02,0.25pct_equity,0.46,0.91,1.96,3.93,False,False,False,False
icmarkets,2023-03,0.25pct_equity,0.77,1.54,3.3,6.61,False,False,False,False
icmarkets,2023-04,0.25pct_equity,0.52,1.04,2.23,4.46,False,False,False,False
icmarkets,2023-05,0.25pct_equity,0.52,1.04,2.24,4.49,False,False,False,False
icmarkets,2023-06,0.25pct_equity,-0.0,-0.01,-0.01,-0.03,False,False,False,False
icmarkets,2023-07,0.25pct_equity,0.24,0.48,1.03,2.06,False,False,False,False
icmarkets,2023-08,0.25pct_equity,0.23,0.45,0.98,1.96,False,False,False,False
icmarkets,2023-09,0.25pct_equity,0.55,1.1,2.38,4.75,False,False,False,False
icmarkets,2023-10,0.25pct_equity,0.42,0.84,1.81,3.62,False,False,False,False
icmarkets,2023-11,0.25pct_equity,0.5,1.0,2.15,4.31,False,False,False,False
icmarkets,2023-12,0.25pct_equity,0.52,1.04,2.24,4.48,False,False,False,False
icmarkets,2024-01,0.25pct_equity,0.53,1.05,2.26,4.52,False,False,False,False
icmarkets,2024-02,0.25pct_equity,-0.02,-0.03,-0.07,-0.15,False,False,False,False
icmarkets,2024-03,0.25pct_equity,0.91,1.82,3.91,7.81,False,False,False,False
icmarkets,2024-04,0.25pct_equity,0.96,1.91,4.11,8.22,False,False,False,False
icmarkets,2024-05,0.25pct_equity,0.68,1.36,2.92,5.84,False,False,False,False
icmarkets,2024-06,0.25pct_equity,0.34,0.69,1.48,2.96,False,False,False,False
icmarkets,2024-07,0.25pct_equity,1.14,2.27,4.88,9.77,False,False,False,False
icmarkets,2024-08,0.25pct_equity,0.4,0.79,1.71,3.41,False,False,False,False
icmarkets,2024-09,0.25pct_equity,0.71,1.42,3.05,6.1,False,False,False,False
icmarkets,2024-10,0.25pct_equity,0.54,1.08,2.32,4.63,False,False,False,False
icmarkets,2024-11,0.25pct_equity,0.8,1.6,3.45,6.9,False,False,False,False
icmarkets,2024-12,0.25pct_equity,0.63,1.26,2.71,5.41,False,False,False,False
icmarkets,2025-01,0.25pct_equity,0.76,1.52,3.26,6.53,False,False,False,False
icmarkets,2025-02,0.25pct_equity,0.94,1.89,4.06,8.12,False,False,False,False
icmarkets,2025-03,0.25pct_equity,0.81,1.62,3.47,6.95,False,False,False,False
icmarkets,2025-04,0.25pct_equity,2.18,4.37,9.39,18.77,True,True,False,False
icmarkets,2025-05,0.25pct_equity,1.9,3.8,8.16,16.33,True,True,False,False
icmarkets,2025-06,0.25pct_equity,0.7,1.4,3.01,6.01,False,False,False,False
icmarkets,2025-07,0.25pct_equity,1.12,2.24,4.82,9.63,False,False,False,False
icmarkets,2025-08,0.25pct_equity,0.57,1.13,2.43,4.86,False,False,False,False
icmarkets,2025-09,0.25pct_equity,1.2,2.41,5.18,10.36,True,False,False,False
icmarkets,2025-10,0.25pct_equity,3.32,6.64,14.29,28.57,True,True,True,False
icmarkets,2025-11,0.25pct_equity,0.75,1.5,3.23,6.45,False,False,False,False
icmarkets,2025-12,0.25pct_equity,1.87,3.74,8.03,16.07,True,True,False,False
icmarkets,2020-01,0.50pct_equity,0.94,1.88,4.04,8.07,False,False,False,False
icmarkets,2020-02,0.50pct_equity,0.55,1.1,2.37,4.74,False,False,False,False
icmarkets,2020-03,0.50pct_equity,2.37,4.75,10.2,20.4,True,True,True,False
icmarkets,2020-04,0.50pct_equity,1.31,2.61,5.62,11.24,True,False,False,False
icmarkets,2020-05,0.50pct_equity,0.7,1.41,3.02,6.05,False,False,False,False
icmarkets,2020-06,0.50pct_equity,0.62,1.24,2.68,5.35,False,False,False,False
icmarkets,2020-07,0.50pct_equity,1.01,2.02,4.33,8.67,False,False,False,False
icmarkets,2020-08,0.50pct_equity,2.27,4.55,9.77,19.55,True,True,False,False
icmarkets,2020-09,0.50pct_equity,1.12,2.23,4.8,9.6,False,False,False,False
icmarkets,2020-10,0.50pct_equity,0.33,0.67,1.44,2.87,False,False,False,False
icmarkets,2020-11,0.50pct_equity,1.03,2.05,4.41,8.83,False,False,False,False
icmarkets,2020-12,0.50pct_equity,1.17,2.34,5.04,10.08,True,False,False,False
icmarkets,2021-01,0.50pct_equity,1.38,2.75,5.92,11.84,True,False,False,False
icmarkets,2021-02,0.50pct_equity,1.28,2.56,5.5,11.0,True,False,False,False
icmarkets,2021-03,0.50pct_equity,0.53,1.05,2.27,4.54,False,False,False,False
icmarkets,2021-04,0.50pct_equity,0.48,0.97,2.08,4.15,False,False,False,False
icmarkets,2021-05,0.50pct_equity,0.9,1.81,3.89,7.78,False,False,False,False
icmarkets,2021-06,0.50pct_equity,0.57,1.14,2.44,4.88,False,False,False,False
icmarkets,2021-07,0.50pct_equity,0.49,0.97,2.09,4.18,False,False,False,False
icmarkets,2021-08,0.50pct_equity,1.08,2.16,4.63,9.27,False,False,False,False
icmarkets,2021-09,0.50pct_equity,0.89,1.78,3.84,7.67,False,False,False,False
icmarkets,2021-10,0.50pct_equity,0.5,1.01,2.17,4.34,False,False,False,False
icmarkets,2021-11,0.50pct_equity,1.2,2.41,5.17,10.34,True,False,False,False
icmarkets,2021-12,0.50pct_equity,0.49,0.98,2.1,4.2,False,False,False,False
icmarkets,2022-01,0.50pct_equity,0.62,1.24,2.67,5.34,False,False,False,False
icmarkets,2022-02,0.50pct_equity,0.45,0.89,1.92,3.84,False,False,False,False
icmarkets,2022-03,0.50pct_equity,3.2,6.4,13.76,27.53,True,True,True,False
icmarkets,2022-04,0.50pct_equity,0.59,1.19,2.56,5.11,False,False,False,False
icmarkets,2022-05,0.50pct_equity,0.32,0.64,1.38,2.75,False,False,False,False
icmarkets,2022-06,0.50pct_equity,0.49,0.97,2.09,4.18,False,False,False,False
icmarkets,2022-07,0.50pct_equity,0.76,1.51,3.26,6.51,False,False,False,False
icmarkets,2022-08,0.50pct_equity,0.79,1.57,3.38,6.75,False,False,False,False
icmarkets,2022-09,0.50pct_equity,0.49,0.98,2.11,4.22,False,False,False,False
icmarkets,2022-10,0.50pct_equity,0.42,0.85,1.82,3.65,False,False,False,False
icmarkets,2022-11,0.50pct_equity,0.62,1.23,2.65,5.3,False,False,False,False
icmarkets,2022-12,0.50pct_equity,0.68,1.36,2.92,5.83,False,False,False,False
icmarkets,2023-01,0.50pct_equity,0.59,1.19,2.55,5.1,False,False,False,False
icmarkets,2023-02,0.50pct_equity,0.91,1.83,3.93,7.85,False,False,False,False
icmarkets,2023-03,0.50pct_equity,1.54,3.07,6.61,13.21,True,False,False,False
icmarkets,2023-04,0.50pct_equity,1.04,2.07,4.46,8.91,False,False,False,False
icmarkets,2023-05,0.50pct_equity,1.04,2.09,4.49,8.98,False,False,False,False
icmarkets,2023-06,0.50pct_equity,-0.01,-0.01,-0.03,-0.05,False,False,False,False
icmarkets,2023-07,0.50pct_equity,0.48,0.96,2.06,4.12,False,False,False,False
icmarkets,2023-08,0.50pct_equity,0.45,0.91,1.96,3.91,False,False,False,False
icmarkets,2023-09,0.50pct_equity,1.1,2.21,4.75,9.5,False,False,False,False
icmarkets,2023-10,0.50pct_equity,0.84,1.68,3.62,7.24,False,False,False,False
icmarkets,2023-11,0.50pct_equity,1.0,2.0,4.31,8.62,False,False,False,False
icmarkets,2023-12,0.50pct_equity,1.04,2.08,4.48,8.96,False,False,False,False
icmarkets,2024-01,0.50pct_equity,1.05,2.1,4.52,9.03,False,False,False,False
icmarkets,2024-02,0.50pct_equity,-0.03,-0.07,-0.15,-0.29,False,False,False,False
icmarkets,2024-03,0.50pct_equity,1.82,3.63,7.81,15.63,True,False,False,False
icmarkets,2024-04,0.50pct_equity,1.91,3.82,8.22,16.44,True,True,False,False
icmarkets,2024-05,0.50pct_equity,1.36,2.72,5.84,11.68,True,False,False,False
icmarkets,2024-06,0.50pct_equity,0.69,1.38,2.96,5.93,False,False,False,False
icmarkets,2024-07,0.50pct_equity,2.27,4.54,9.77,19.54,True,True,False,False
icmarkets,2024-08,0.50pct_equity,0.79,1.59,3.41,6.82,False,False,False,False
icmarkets,2024-09,0.50pct_equity,1.42,2.84,6.1,12.2,True,False,False,False
icmarkets,2024-10,0.50pct_equity,1.08,2.15,4.63,9.27,False,False,False,False
icmarkets,2024-11,0.50pct_equity,1.6,3.21,6.9,13.79,True,False,False,False
icmarkets,2024-12,0.50pct_equity,1.26,2.52,5.41,10.83,True,False,False,False
icmarkets,2025-01,0.50pct_equity,1.52,3.04,6.53,13.06,True,False,False,False
icmarkets,2025-02,0.50pct_equity,1.89,3.78,8.12,16.25,True,True,False,False
icmarkets,2025-03,0.50pct_equity,1.62,3.23,6.95,13.9,True,False,False,False
icmarkets,2025-04,0.50pct_equity,4.37,8.73,18.77,37.54,True,True,True,False
icmarkets,2025-05,0.50pct_equity,3.8,7.6,16.33,32.66,True,True,True,False
icmarkets,2025-06,0.50pct_equity,1.4,2.8,6.01,12.02,True,False,False,False
icmarkets,2025-07,0.50pct_equity,2.24,4.48,9.63,19.26,True,True,False,False
icmarkets,2025-08,0.50pct_equity,1.13,2.26,4.86,9.72,False,False,False,False
icmarkets,2025-09,0.50pct_equity,2.41,4.82,10.36,20.72,True,True,True,False
icmarkets,2025-10,0.50pct_equity,6.64,13.29,28.57,57.14,True,True,True,False
icmarkets,2025-11,0.50pct_equity,1.5,3.0,6.45,12.9,True,False,False,False
icmarkets,2025-12,0.50pct_equity,3.74,7.47,16.07,32.14,True,True,True,False
icmarkets,2020-01,0.75pct_equity,1.41,2.82,6.05,12.11,True,False,False,False
icmarkets,2020-02,0.75pct_equity,0.83,1.65,3.56,7.11,False,False,False,False
icmarkets,2020-03,0.75pct_equity,3.56,7.12,15.3,30.61,True,True,True,False
icmarkets,2020-04,0.75pct_equity,1.96,3.92,8.43,16.85,True,True,False,False
icmarkets,2020-05,0.75pct_equity,1.05,2.11,4.54,9.07,False,False,False,False
icmarkets,2020-06,0.75pct_equity,0.93,1.87,4.01,8.03,False,False,False,False
icmarkets,2020-07,0.75pct_equity,1.51,3.02,6.5,13.0,True,False,False,False
icmarkets,2020-08,0.75pct_equity,3.41,6.82,14.66,29.32,True,True,True,False
icmarkets,2020-09,0.75pct_equity,1.67,3.35,7.2,14.4,True,False,False,False
icmarkets,2020-10,0.75pct_equity,0.5,1.0,2.15,4.31,False,False,False,False
icmarkets,2020-11,0.75pct_equity,1.54,3.08,6.62,13.24,True,False,False,False
icmarkets,2020-12,0.75pct_equity,1.76,3.51,7.56,15.11,True,False,False,False
icmarkets,2021-01,0.75pct_equity,2.06,4.13,8.88,17.75,True,True,False,False
icmarkets,2021-02,0.75pct_equity,1.92,3.84,8.25,16.49,True,True,False,False
icmarkets,2021-03,0.75pct_equity,0.79,1.58,3.4,6.8,False,False,False,False
icmarkets,2021-04,0.75pct_equity,0.72,1.45,3.11,6.23,False,False,False,False
icmarkets,2021-05,0.75pct_equity,1.36,2.71,5.83,11.67,True,False,False,False
icmarkets,2021-06,0.75pct_equity,0.85,1.7,3.66,7.32,False,False,False,False
icmarkets,2021-07,0.75pct_equity,0.73,1.46,3.14,6.28,False,False,False,False
icmarkets,2021-08,0.75pct_equity,1.62,3.23,6.95,13.9,True,False,False,False
icmarkets,2021-09,0.75pct_equity,1.34,2.68,5.75,11.51,True,False,False,False
icmarkets,2021-10,0.75pct_equity,0.76,1.51,3.25,6.51,False,False,False,False
icmarkets,2021-11,0.75pct_equity,1.8,3.61,7.76,15.51,True,False,False,False
icmarkets,2021-12,0.75pct_equity,0.73,1.46,3.15,6.29,False,False,False,False
icmarkets,2022-01,0.75pct_equity,0.93,1.86,4.01,8.01,False,False,False,False
icmarkets,2022-02,0.75pct_equity,0.67,1.34,2.88,5.76,False,False,False,False
icmarkets,2022-03,0.75pct_equity,4.8,9.6,20.64,41.29,True,True,True,False
icmarkets,2022-04,0.75pct_equity,0.89,1.78,3.83,7.67,False,False,False,False
icmarkets,2022-05,0.75pct_equity,0.48,0.96,2.06,4.13,False,False,False,False
icmarkets,2022-06,0.75pct_equity,0.73,1.46,3.13,6.26,False,False,False,False
icmarkets,2022-07,0.75pct_equity,1.14,2.27,4.88,9.76,False,False,False,False
icmarkets,2022-08,0.75pct_equity,1.18,2.36,5.07,10.13,True,False,False,False
icmarkets,2022-09,0.75pct_equity,0.74,1.47,3.17,6.34,False,False,False,False
icmarkets,2022-10,0.75pct_equity,0.64,1.27,2.74,5.47,False,False,False,False
icmarkets,2022-11,0.75pct_equity,0.92,1.85,3.97,7.95,False,False,False,False
icmarkets,2022-12,0.75pct_equity,1.02,2.03,4.37,8.75,False,False,False,False
icmarkets,2023-01,0.75pct_equity,0.89,1.78,3.82,7.65,False,False,False,False
icmarkets,2023-02,0.75pct_equity,1.37,2.74,5.89,11.78,True,False,False,False
icmarkets,2023-03,0.75pct_equity,2.3,4.61,9.91,19.82,True,True,False,False
icmarkets,2023-04,0.75pct_equity,1.55,3.11,6.68,13.37,True,False,False,False
icmarkets,2023-05,0.75pct_equity,1.57,3.13,6.73,13.46,True,False,False,False
icmarkets,2023-06,0.75pct_equity,-0.01,-0.02,-0.04,-0.08,False,False,False,False
icmarkets,2023-07,0.75pct_equity,0.72,1.44,3.09,6.17,False,False,False,False
icmarkets,2023-08,0.75pct_equity,0.68,1.36,2.93,5.87,False,False,False,False
icmarkets,2023-09,0.75pct_equity,1.66,3.31,7.13,14.25,True,False,False,False
icmarkets,2023-10,0.75pct_equity,1.26,2.53,5.43,10.86,True,False,False,False
icmarkets,2023-11,0.75pct_equity,1.5,3.01,6.46,12.93,True,False,False,False
icmarkets,2023-12,0.75pct_equity,1.56,3.13,6.72,13.44,True,False,False,False
icmarkets,2024-01,0.75pct_equity,1.58,3.15,6.77,13.55,True,False,False,False
icmarkets,2024-02,0.75pct_equity,-0.05,-0.1,-0.22,-0.44,False,False,False,False
icmarkets,2024-03,0.75pct_equity,2.73,5.45,11.72,23.44,True,True,True,False
icmarkets,2024-04,0.75pct_equity,2.87,5.73,12.33,24.66,True,True,True,False
icmarkets,2024-05,0.75pct_equity,2.04,4.07,8.76,17.51,True,True,False,False
icmarkets,2024-06,0.75pct_equity,1.03,2.07,4.45,8.89,False,False,False,False
icmarkets,2024-07,0.75pct_equity,3.41,6.82,14.65,29.31,True,True,True,False
icmarkets,2024-08,0.75pct_equity,1.19,2.38,5.12,10.23,True,False,False,False
icmarkets,2024-09,0.75pct_equity,2.13,4.25,9.15,18.29,True,True,False,False
icmarkets,2024-10,0.75pct_equity,1.62,3.23,6.95,13.9,True,False,False,False
icmarkets,2024-11,0.75pct_equity,2.41,4.81,10.34,20.69,True,True,True,False
icmarkets,2024-12,0.75pct_equity,1.89,3.78,8.12,16.24,True,True,False,False
icmarkets,2025-01,0.75pct_equity,2.28,4.55,9.79,19.58,True,True,False,False
icmarkets,2025-02,0.75pct_equity,2.83,5.67,12.19,24.37,True,True,True,False
icmarkets,2025-03,0.75pct_equity,2.42,4.85,10.42,20.84,True,True,True,False
icmarkets,2025-04,0.75pct_equity,6.55,13.1,28.16,56.31,True,True,True,False
icmarkets,2025-05,0.75pct_equity,5.7,11.39,24.49,48.99,True,True,True,False
icmarkets,2025-06,0.75pct_equity,2.1,4.19,9.02,18.03,True,True,False,False
icmarkets,2025-07,0.75pct_equity,3.36,6.72,14.45,28.9,True,True,True,False
icmarkets,2025-08,0.75pct_equity,1.7,3.39,7.29,14.59,True,False,False,False
icmarkets,2025-09,0.75pct_equity,3.61,7.23,15.54,31.08,True,True,True,False
icmarkets,2025-10,0.75pct_equity,9.97,19.93,42.86,85.71,True,True,True,False
icmarkets,2025-11,0.75pct_equity,2.25,4.5,9.68,19.35,True,True,False,False
icmarkets,2025-12,0.75pct_equity,5.61,11.21,24.1,48.2,True,True,True,False
icmarkets,2020-01,1.00pct_equity,1.88,3.75,8.07,16.14,True,True,False,False
icmarkets,2020-02,1.00pct_equity,1.1,2.21,4.74,9.49,False,False,False,False
icmarkets,2020-03,1.00pct_equity,4.75,9.49,20.4,40.81,True,True,True,False
icmarkets,2020-04,1.00pct_equity,2.61,5.23,11.24,22.47,True,True,True,False
icmarkets,2020-05,1.00pct_equity,1.41,2.81,6.05,12.1,True,False,False,False
icmarkets,2020-06,1.00pct_equity,1.24,2.49,5.35,10.7,True,False,False,False
icmarkets,2020-07,1.00pct_equity,2.02,4.03,8.67,17.34,True,True,False,False
icmarkets,2020-08,1.00pct_equity,4.55,9.09,19.55,39.1,True,True,True,False
icmarkets,2020-09,1.00pct_equity,2.23,4.46,9.6,19.2,True,True,False,False
icmarkets,2020-10,1.00pct_equity,0.67,1.34,2.87,5.75,False,False,False,False
icmarkets,2020-11,1.00pct_equity,2.05,4.11,8.83,17.65,True,True,False,False
icmarkets,2020-12,1.00pct_equity,2.34,4.69,10.08,20.15,True,True,True,False
icmarkets,2021-01,1.00pct_equity,2.75,5.51,11.84,23.67,True,True,True,False
icmarkets,2021-02,1.00pct_equity,2.56,5.11,11.0,21.99,True,True,True,False
icmarkets,2021-03,1.00pct_equity,1.05,2.11,4.54,9.07,False,False,False,False
icmarkets,2021-04,1.00pct_equity,0.97,1.93,4.15,8.3,False,False,False,False
icmarkets,2021-05,1.00pct_equity,1.81,3.62,7.78,15.55,True,False,False,False
icmarkets,2021-06,1.00pct_equity,1.14,2.27,4.88,9.76,False,False,False,False
icmarkets,2021-07,1.00pct_equity,0.97,1.95,4.18,8.37,False,False,False,False
icmarkets,2021-08,1.00pct_equity,2.16,4.31,9.27,18.54,True,True,False,False
icmarkets,2021-09,1.00pct_equity,1.78,3.57,7.67,15.35,True,False,False,False
icmarkets,2021-10,1.00pct_equity,1.01,2.02,4.34,8.67,False,False,False,False
icmarkets,2021-11,1.00pct_equity,2.41,4.81,10.34,20.68,True,True,True,False
icmarkets,2021-12,1.00pct_equity,0.98,1.95,4.2,8.39,False,False,False,False
icmarkets,2022-01,1.00pct_equity,1.24,2.48,5.34,10.68,True,False,False,False
icmarkets,2022-02,1.00pct_equity,0.89,1.79,3.84,7.69,False,False,False,False
icmarkets,2022-03,1.00pct_equity,6.4,12.8,27.53,55.05,True,True,True,False
icmarkets,2022-04,1.00pct_equity,1.19,2.38,5.11,10.22,True,False,False,False
icmarkets,2022-05,1.00pct_equity,0.64,1.28,2.75,5.5,False,False,False,False
icmarkets,2022-06,1.00pct_equity,0.97,1.94,4.18,8.35,False,False,False,False
icmarkets,2022-07,1.00pct_equity,1.51,3.03,6.51,13.02,True,False,False,False
icmarkets,2022-08,1.00pct_equity,1.57,3.14,6.75,13.51,True,False,False,False
icmarkets,2022-09,1.00pct_equity,0.98,1.96,4.22,8.45,False,False,False,False
icmarkets,2022-10,1.00pct_equity,0.85,1.7,3.65,7.3,False,False,False,False
icmarkets,2022-11,1.00pct_equity,1.23,2.46,5.3,10.6,True,False,False,False
icmarkets,2022-12,1.00pct_equity,1.36,2.71,5.83,11.66,True,False,False,False
icmarkets,2023-01,1.00pct_equity,1.19,2.37,5.1,10.2,True,False,False,False
icmarkets,2023-02,1.00pct_equity,1.83,3.65,7.85,15.7,True,False,False,False
icmarkets,2023-03,1.00pct_equity,3.07,6.15,13.21,26.42,True,True,True,False
icmarkets,2023-04,1.00pct_equity,2.07,4.14,8.91,17.82,True,True,False,False
icmarkets,2023-05,1.00pct_equity,2.09,4.17,8.98,17.95,True,True,False,False
icmarkets,2023-06,1.00pct_equity,-0.01,-0.02,-0.05,-0.1,False,False,False,False
icmarkets,2023-07,1.00pct_equity,0.96,1.91,4.12,8.23,False,False,False,False
icmarkets,2023-08,1.00pct_equity,0.91,1.82,3.91,7.82,False,False,False,False
icmarkets,2023-09,1.00pct_equity,2.21,4.42,9.5,19.0,True,True,False,False
icmarkets,2023-10,1.00pct_equity,1.68,3.37,7.24,14.48,True,False,False,False
icmarkets,2023-11,1.00pct_equity,2.0,4.01,8.62,17.24,True,True,False,False
icmarkets,2023-12,1.00pct_equity,2.08,4.17,8.96,17.93,True,True,False,False
icmarkets,2024-01,1.00pct_equity,2.1,4.2,9.03,18.07,True,True,False,False
icmarkets,2024-02,1.00pct_equity,-0.07,-0.14,-0.29,-0.59,False,False,False,False
icmarkets,2024-03,1.00pct_equity,3.63,7.27,15.63,31.26,True,True,True,False
icmarkets,2024-04,1.00pct_equity,3.82,7.65,16.44,32.87,True,True,True,False
icmarkets,2024-05,1.00pct_equity,2.72,5.43,11.68,23.35,True,True,True,False
icmarkets,2024-06,1.00pct_equity,1.38,2.76,5.93,11.86,True,False,False,False
icmarkets,2024-07,1.00pct_equity,4.54,9.09,19.54,39.07,True,True,True,False
icmarkets,2024-08,1.00pct_equity,1.59,3.17,6.82,13.65,True,False,False,False
icmarkets,2024-09,1.00pct_equity,2.84,5.67,12.2,24.39,True,True,True,False
icmarkets,2024-10,1.00pct_equity,2.15,4.31,9.27,18.53,True,True,False,False
icmarkets,2024-11,1.00pct_equity,3.21,6.41,13.79,27.58,True,True,True,False
icmarkets,2024-12,1.00pct_equity,2.52,5.04,10.83,21.66,True,True,True,False
icmarkets,2025-01,1.00pct_equity,3.04,6.07,13.06,26.11,True,True,True,False
icmarkets,2025-02,1.00pct_equity,3.78,7.56,16.25,32.5,True,True,True,False
icmarkets,2025-03,1.00pct_equity,3.23,6.46,13.9,27.79,True,True,True,False
icmarkets,2025-04,1.00pct_equity,8.73,17.46,37.54,75.08,True,True,True,False
icmarkets,2025-05,1.00pct_equity,7.6,15.19,32.66,65.32,True,True,True,False
icmarkets,2025-06,1.00pct_equity,2.8,5.59,12.02,24.04,True,True,True,False
icmarkets,2025-07,1.00pct_equity,4.48,8.96,19.26,38.53,True,True,True,False
icmarkets,2025-08,1.00pct_equity,2.26,4.52,9.72,19.45,True,True,False,False
icmarkets,2025-09,1.00pct_equity,4.82,9.64,20.72,41.44,True,True,True,False
icmarkets,2025-10,1.00pct_equity,13.29,26.58,57.14,114.28,True,True,True,True
icmarkets,2025-11,1.00pct_equity,3.0,6.0,12.9,25.8,True,True,True,False
icmarkets,2025-12,1.00pct_equity,7.47,14.95,32.14,64.27,True,True,True,False
icmarkets,2020-01,1.25pct_equity,2.35,4.69,10.09,20.18,True,True,True,False
icmarkets,2020-02,1.25pct_equity,1.38,2.76,5.93,11.86,True,False,False,False
icmarkets,2020-03,1.25pct_equity,5.93,11.86,25.5,51.01,True,True,True,False
icmarkets,2020-04,1.25pct_equity,3.27,6.53,14.04,28.09,True,True,True,False
icmarkets,2020-05,1.25pct_equity,1.76,3.52,7.56,15.12,True,False,False,False
icmarkets,2020-06,1.25pct_equity,1.56,3.11,6.69,13.38,True,False,False,False
icmarkets,2020-07,1.25pct_equity,2.52,5.04,10.84,21.67,True,True,True,False
icmarkets,2020-08,1.25pct_equity,5.68,11.37,24.44,48.87,True,True,True,False
icmarkets,2020-09,1.25pct_equity,2.79,5.58,12.0,24.0,True,True,True,False
icmarkets,2020-10,1.25pct_equity,0.84,1.67,3.59,7.18,False,False,False,False
icmarkets,2020-11,1.25pct_equity,2.57,5.13,11.03,22.07,True,True,True,False
icmarkets,2020-12,1.25pct_equity,2.93,5.86,12.6,25.19,True,True,True,False
icmarkets,2021-01,1.25pct_equity,3.44,6.88,14.79,29.59,True,True,True,False
icmarkets,2021-02,1.25pct_equity,3.2,6.39,13.74,27.49,True,True,True,False
icmarkets,2021-03,1.25pct_equity,1.32,2.64,5.67,11.34,True,False,False,False
icmarkets,2021-04,1.25pct_equity,1.21,2.41,5.19,10.38,True,False,False,False
icmarkets,2021-05,1.25pct_equity,2.26,4.52,9.72,19.44,True,True,False,False
icmarkets,2021-06,1.25pct_equity,1.42,2.84,6.1,12.2,True,False,False,False
icmarkets,2021-07,1.25pct_equity,1.22,2.43,5.23,10.46,True,False,False,False
icmarkets,2021-08,1.25pct_equity,2.69,5.39,11.58,23.17,True,True,True,False
icmarkets,2021-09,1.25pct_equity,2.23,4.46,9.59,19.18,True,True,False,False
icmarkets,2021-10,1.25pct_equity,1.26,2.52,5.42,10.84,True,False,False,False
icmarkets,2021-11,1.25pct_equity,3.01,6.01,12.93,25.86,True,True,True,False
icmarkets,2021-12,1.25pct_equity,1.22,2.44,5.24,10.49,True,False,False,False
icmarkets,2022-01,1.25pct_equity,1.55,3.11,6.68,13.36,True,False,False,False
icmarkets,2022-02,1.25pct_equity,1.12,2.23,4.8,9.61,False,False,False,False
